web-scraper-order,web-scraper-start-url,product_name,price,spec_columns,spec_values
1678103365-1606,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Navigation,
1678103365-1607,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Geo Fencing,
1678103365-1608,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Anti Theft Alarm,
1678103365-1609,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,USB Charging Port,
1678103365-1610,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,OTA,
1678103365-1611,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Speedometer,
1678103365-1612,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Tripmeter,
1678103365-1613,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Additional Features Of Variant,
1678103365-1614,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Seat Type,
1678103365-1615,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Clock,
1678103365-1616,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Charger Output,
1678103365-1617,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Charging Point,
1678103365-1618,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Fast Charging,
1678103365-1619,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Internet Connectivity,
1678103365-1620,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Operating System,
1678103365-1621,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Mobile Application,
1678103365-1622,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Gradeability,
1678103365-1623,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Speedometer,
1678103365-1624,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Tripmeter,
1678103365-1625,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Clock,
1678103365-1626,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Riding Modes,
1678103365-1627,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,EBS,
1678103365-1628,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Additional Features,
1678103365-1629,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Display,
1678103365-1630,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Body Type,
1678103365-1631,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Length,
1678103365-1632,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Saddle Height,
1678103365-1633,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Ground Clearance,
1678103365-1634,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Wheelbase,
1678103365-1635,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Kerb Weight,
1678103365-1636,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Load Carrying Capacity,
1678103365-1637,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Headlight,
1678103365-1638,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Tail Light,
1678103365-1639,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Turn Signal Lamp,
1678103365-1640,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,DRLs,
1678103365-1641,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Low Battery Indicator,
1678103365-1642,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,0-40 Kmph (sec),
1678103365-1643,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Top Speed,
1678103365-1644,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Motor Type,
1678103365-1645,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Peak Power,
1678103365-1646,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Continious Power,
1678103365-1647,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Torque (Motor),
1678103365-1648,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Drive Type,
1678103365-1649,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Battery Capacity,
1678103365-1650,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Reverse Assist,
1678103365-1651,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Transmission,
1678103365-1652,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Claimed Range,
1678103365-1653,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Charging Network / Battery Swapping Network,
1678103365-1654,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Suspension Front,
1678103365-1655,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Suspension Rear,
1678103365-1656,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Brakes Front,
1678103365-1657,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Brakes Rear,
1678103365-1658,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Tyre Size,
1678103365-1659,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Wheel Size,
1678103365-1660,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Wheels Type,
1678103365-1661,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,Tubeless Tyre,
1678103365-1662,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,4500 W
1678103365-1663,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,9000
1678103365-1664,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,120 km/charge
1678103365-1665,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,100 km/charge
1678103365-1666,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,70 km/charge
1678103365-1667,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Push Button Start
1678103365-1668,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,IP67
1678103365-1669,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Digital
1678103365-1670,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,WiFi
1678103365-1671,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1672,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1673,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1674,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1675,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1676,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Digital
1678103365-1677,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Digital
1678103365-1678,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,"Active Throttle Control, Front storage box, Hazard Lights, Safe home feature, Remote Charge Status, Crash alert, Ride Analytics, Guide me Home Lights, Vacation Mode, Riding Modes - Eco | City | Sports | Reverse, Motor Walk Assist, Track Mode, Track mode analytics, Smart Analytics, Reverse Speed - 5 kmph"
1678103365-1679,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Split
1678103365-1680,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Digital
1678103365-1681,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,750 W
1678103365-1682,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1683,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1684,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1685,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,TIROS
1678103365-1686,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1687,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,16°
1678103365-1688,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Digital
1678103365-1689,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Digital
1678103365-1690,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Digital
1678103365-1691,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1692,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1693,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,"Active Throttle Control, Front storage box, Hazard Lights, Safe home feature, Remote Charge Status, Crash alert, Ride Analytics, Guide me Home Lights, Vacation Mode, Riding Modes - Eco | City | Sports | Reverse, Motor Walk Assist, Track Mode, Track mode analytics, Smart Analytics, Reverse Speed - 5 kmph"
1678103365-1694,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1695,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Electric Bikes
1678103365-1696,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,1960 mm
1678103365-1697,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,785 mm
1678103365-1698,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,165 mm
1678103365-1699,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,1336 mm
1678103365-1700,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,140 kg
1678103365-1701,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,150 kg
1678103365-1702,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,LED
1678103365-1703,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,LED
1678103365-1704,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,LED
1678103365-1705,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1706,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1707,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,3.5s
1678103365-1708,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,105 kmph
1678103365-1709,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,PMAC
1678103365-1710,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,7500 W
1678103365-1711,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,4500 W
1678103365-1712,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,38 Nm
1678103365-1713,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Mid Drive Electric Motor
1678103365-1714,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,4 kWh
1678103365-1715,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1716,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Automatic
1678103365-1717,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,180 km/charge
1678103365-1718,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Yes
1678103365-1719,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Hydraulic Telescopic
1678103365-1720,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Mono shock Hydraulic
1678103365-1721,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Disc
1678103365-1722,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Disc
1678103365-1723,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,"Front :-90/80-17,	Rear :-120/80-17"
1678103365-1724,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,"Front :-431.8 mm,  Rear :-431.8 mm"
1678103365-1725,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Alloy
1678103365-1726,https://www.bikedekho.com/tork/t6x/specifications,Tork Kratos,Rs.1.22 - 1.37 Lakh*,,Tubeless
1678103368-1727,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Motor Power (w),
1678103368-1728,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Range (Eco Mode),
1678103368-1729,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Starting,
1678103368-1730,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Anti Theft Alarm,
1678103368-1731,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Speedometer,
1678103368-1732,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Tripmeter,
1678103368-1733,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Additional Features Of Variant,
1678103368-1734,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Seat Type,
1678103368-1735,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Passenger Footrest,
1678103368-1736,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Underseat storage,
1678103368-1737,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Charger Output,
1678103368-1738,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Braking Type,
1678103368-1739,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Gradeability,
1678103368-1740,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Speedometer,
1678103368-1741,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Tripmeter,
1678103368-1742,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Additional Features,
1678103368-1743,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Passenger Footrest,
1678103368-1744,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Display,
1678103368-1745,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Body Type,
1678103368-1746,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Boot Space,
1678103368-1747,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Width,
1678103368-1748,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Length,
1678103368-1749,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Height,
1678103368-1750,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Ground Clearance,
1678103368-1751,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Wheelbase,
1678103368-1752,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Kerb Weight,
1678103368-1753,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Load Carrying Capacity,
1678103368-1754,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Additional Storage,
1678103368-1755,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Headlight,
1678103368-1756,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Tail Light,
1678103368-1757,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Turn Signal Lamp,
1678103368-1758,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Front Brake Diameter,
1678103368-1759,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Rear Brake Diameter,
1678103368-1760,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",0-40 Kmph (sec),
1678103368-1761,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Top Speed,
1678103368-1762,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Motor Type,
1678103368-1763,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Drive Type,
1678103368-1764,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Battery Type,
1678103368-1765,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Battery Capacity,
1678103368-1766,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Transmission,
1678103368-1767,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Claimed Range,
1678103368-1768,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Suspension Front,
1678103368-1769,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Suspension Rear,
1678103368-1770,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Brakes Front,
1678103368-1771,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Brakes Rear,
1678103368-1772,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Wheel Size,
1678103368-1773,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",Wheels Type,
1678103368-1774,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,2100
1678103368-1775,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,83 km/charge
1678103368-1776,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,"Remote Start,Push Button Start"
1678103368-1777,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Yes
1678103368-1778,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Digital
1678103368-1779,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Digital
1678103368-1780,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Front Glove Box
1678103368-1781,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Split
1678103368-1782,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Yes
1678103368-1783,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Yes
1678103368-1784,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,450 W
1678103368-1785,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Combi Brake System
1678103368-1786,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,13°
1678103368-1787,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Digital
1678103368-1788,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Digital
1678103368-1789,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Front Glove Box
1678103368-1790,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Yes
1678103368-1791,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Yes
1678103368-1792,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Electric Bikes
1678103368-1793,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Yes
1678103368-1794,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,685 mm
1678103368-1795,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,1920 mm
1678103368-1796,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,1120 mm
1678103368-1797,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,147 mm
1678103368-1798,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,1390 mm
1678103368-1799,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,82 kg
1678103368-1800,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,150 kg
1678103368-1801,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Yes
1678103368-1802,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,LED
1678103368-1803,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,LED
1678103368-1804,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,LED
1678103368-1805,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,130 mm
1678103368-1806,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,130 mm
1678103368-1807,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,10s
1678103368-1808,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,50 kmph
1678103368-1809,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,BLDC
1678103368-1810,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Hub Motor
1678103368-1811,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Lithium Ion
1678103368-1812,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,60 V / 38.25 Ah
1678103368-1813,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Automatic
1678103368-1814,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,121 km/charge
1678103368-1815,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Telescopic
1678103368-1816,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Coil Spring
1678103368-1817,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Drum
1678103368-1818,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,Drum
1678103368-1819,https://www.bikedekho.com/ampere/magnus/specifications,Ampere Magnus EX,"Rs.81,900*",,"Front :-254 mm,Rear :-254 mm"
